,cov_trace,mean_mode_trace,recall,precision
466,1.2211638582146438,0.0001434233934227195,0.0136,0.9216
467,1.2094626040178809,0.00013844935218021605,0.014,0.926
468,1.1914360182941484,0.0001319409603343176,0.0132,0.918
469,1.1992697064157183,0.00014144867730418612,0.014,0.9216
470,1.1430760901661756,0.00012248842688040995,0.0112,0.9212
471,1.1152353144432283,0.000131040765520116,0.0104,0.9156
472,1.1407717910024255,0.00012353251100196715,0.01,0.908
473,1.2052512990450628,0.00011508703205793286,0.0072,0.916
474,1.1815511989894796,0.00011013555629424786,0.0104,0.914
475,1.2096731627046586,0.0001153684441168878,0.008,0.9112
476,1.2160936608720876,0.00011264715435368631,0.0108,0.91
477,1.2261281137038744,0.00011992002770353612,0.0108,0.9156
478,1.1738803419747257,0.00011156715168238287,0.0112,0.9176
479,1.13555239767898,0.00011205677132754507,0.0088,0.9192
480,1.1011863034087193,0.00011653021174563372,0.0112,0.9184
481,1.0791703556078296,0.00010971838776298667,0.0072,0.9184
482,1.084198319453209,0.00010780880390170263,0.0092,0.918
483,1.1091824888047639,0.00010341596565197815,0.0092,0.918
484,1.1406015507175455,0.00011605537320792398,0.0092,0.916
485,1.1477496759525982,0.00011954382443373561,0.0092,0.9272
486,1.1292864457333156,0.00010726595342160864,0.008,0.9268
487,1.1490164740763606,0.00010698617574741195,0.01,0.9208
488,1.2019469773609965,0.00010141512940104949,0.0104,0.9132
489,1.212141940771306,0.0001091025225862708,0.0096,0.9096
490,1.2380250644368607,9.813279335578711e-05,0.166,0.9144
491,1.2228573351976033,9.869536960871823e-05,0.0092,0.9128
492,1.231319712923555,9.134030259581547e-05,0.0112,0.9148
493,1.2485879232823143,0.00010339919323384602,0.0096,0.91
494,1.2415226965828092,9.614027515082556e-05,0.0116,0.9064
495,1.2678339635323261,9.46770742037718e-05,0.012,0.9148
496,1.2100785699977883,9.437800425930008e-05,0.01,0.9148
497,1.216147883707597,8.500059168725383e-05,0.0092,0.9172
498,1.2154695591470834,8.842990391440481e-05,0.0108,0.9168
499,1.2175069557188933,9.690268038041886e-05,0.0104,0.9076
500,1.2572833521502724,0.00010143516407508293,0.0088,0.9052
501,1.2946196723612984,0.0001037602436599225,0.01,0.8924
502,1.3415756264113794,9.941226838229356e-05,0.0108,0.8964
503,1.3032875118777731,9.357394248984141e-05,0.008,0.8856
504,1.3990961589982065,0.00010498850034934376,0.0084,0.882
505,1.4169770292476398,9.912260011023171e-05,0.012,0.87
506,1.4813107891589457,0.00010006148449541544,0.0096,0.8652
507,1.4643261485066665,9.85100107352913e-05,0.008,0.8736
508,1.4223550729959713,9.97313951435201e-05,0.0108,0.8764
509,1.423599779443749,0.00010465011974200053,0.01,0.872
510,1.4461471531214478,9.690560765172609e-05,0.0104,0.8768
511,1.4245685839209679,9.730853612279259e-05,0.0108,0.864
512,1.5163585016581551,9.966589592798732e-05,0.0112,0.8628
513,1.492211562355494,9.672545502935322e-05,0.0116,0.8664
514,1.4885022216069579,9.633060290028374e-05,0.008,0.8624
515,1.4866648497595918,0.00010067468373896221,0.0136,0.8668
516,1.4084777297990783,9.872663279787016e-05,0.0128,0.8568
517,1.4980822882426883,9.445317452524386e-05,0.01,0.858
518,1.5058920508511031,9.95246730369094e-05,0.0104,0.8632
519,1.4783708497088783,9.712343099490738e-05,0.0124,0.866
520,1.462268010081122,0.00010633109420073897,0.0152,0.8644
521,1.4594217618011271,0.00010757363461375316,0.0144,0.862
522,1.4571364130362516,0.00010259559078936679,0.0116,0.858
523,1.4521518472854316,9.878010925269795e-05,0.0124,0.8588
524,1.437607467970655,9.166751329330914e-05,0.0112,0.8708
525,1.385543243350655,0.00010150518069063739,0.01,0.8692
526,1.3894218692189817,9.317388830396084e-05,0.0108,0.8744
527,1.3275501695341658,9.782216955120948e-05,0.0092,0.8656
528,1.3309310320091674,9.394760142576633e-05,0.0104,0.8664
529,1.3398611423853217,9.603279227864551e-05,0.0096,0.8808
530,1.2763365235193525,9.063864035953055e-05,0.0104,0.884
531,1.2888594303150254,9.31752451488312e-05,0.0112,0.892
532,1.2417741615126054,0.00010203251999340157,0.0092,0.8868
533,1.302210190128942,9.152735654341504e-05,0.0096,0.8812
534,1.3608498332469545,9.592724531518374e-05,0.0104,0.8784
535,1.3693554413298197,9.531621241047737e-05,0.0092,0.8904
536,1.3479294433652498,9.84523746742651e-05,0.012,0.884
537,1.372223361197125,9.641270592017289e-05,0.0108,0.8864
538,1.3953978939125617,9.114291513286348e-05,0.01,0.888
539,1.380811382780955,8.994411438438856e-05,0.0084,0.8848
540,1.387926716651107,9.53400076174363e-05,0.0104,0.8912
541,1.378204097934614,9.454059514529368e-05,0.0084,0.9012
542,1.31362033545707,0.0001005794223509268,0.01,0.8964
543,1.3522476963778085,9.720202852300581e-05,0.0108,0.8888
544,1.3989422906289892,8.961594156719046e-05,0.0108,0.8876
545,1.424594367910858,0.00010065125438886243,0.0096,0.8924
546,1.4215884215286512,8.822026804114315e-05,0.0088,0.8808
547,1.485450084902199,9.594703164636539e-05,0.0096,0.8828
548,1.5072362419085605,8.855848059914108e-05,0.0068,0.8792
549,1.4793077049013004,8.61361897248183e-05,0.0068,0.886
550,1.4184890975375641,8.566510528495301e-05,0.0084,0.8792
551,1.417385738158668,9.989871040196201e-05,0.01,0.8824
552,1.3913237047846645,8.685862403421795e-05,0.0088,0.8844
553,1.4003662968671893,8.86055706061797e-05,0.0088,0.876
554,1.4146388403184362,9.597438051803693e-05,0.0092,0.8716
555,1.4750781716366494,9.004264811213208e-05,0.0084,0.8788
556,1.452582455616998,9.624776077167947e-05,0.0096,0.886
557,1.3965499057594626,0.0001009190501818759,0.0096,0.8788
558,1.41510564806516,0.00010202248751063037,0.0084,0.8768
559,1.4289253373560218,0.00010063572466104772,0.0092,0.8664
560,1.465297281049607,0.00010168823688445764,0.0088,0.8764
561,1.399850887810141,0.00010280651423984774,0.0096,0.8776
562,1.3436401053335234,0.0001030827472133773,0.0108,0.876
563,1.3479818840609172,0.00010871736483354983,0.0096,0.8744
564,1.3289814470514567,0.00010051141139631777,0.0076,0.8692
565,1.3411010829950065,0.00010067329736401022,0.0072,0.8616
566,1.346152729995619,9.761341481010348e-05,0.008,0.8744
567,1.2980495092918756,9.982489479702048e-05,0.0088,0.8676
568,1.355412018876674,9.906339299666769e-05,0.0104,0.8744
569,1.3182719285158422,0.0001022726151448107,0.0088,0.8696
570,1.3420375655702252,0.00010120733108633049,0.01,0.874
571,1.321095844961578,0.00010030966427233861,0.0096,0.8652
572,1.403467911263216,9.477975514111439e-05,0.012,0.8732
573,1.3690219032068083,9.25252227047491e-05,0.0124,0.86
574,1.4182736839364867,9.388510071457207e-05,0.0116,0.8716
575,1.342703176060235,0.00010295522203734674,0.0116,0.8792
576,1.3222923788336676,0.0001004019489538723,0.0132,0.872
577,1.3728234062582754,9.801604703348407e-05,0.012,0.8732
578,1.3516634531273417,9.998461442316386e-05,0.0124,0.8692
579,1.3756814361412424,9.831074303237212e-05,0.0128,0.8676
580,1.377572326967697,9.637386342975527e-05,0.0108,0.872
581,1.3298795181321974,9.23240205343917e-05,0.012,0.8688
582,1.364907591433481,9.70697199967105e-05,0.0116,0.874
583,1.3078879580990526,0.00010475292727121544,0.01,0.8668
584,1.3610939699384552,0.00010380136914827712,0.0144,0.876
585,1.3149331167680156,0.0001063420891005303,0.0116,0.8816
586,1.3222737399735158,0.00010093906649870276,0.0152,0.8812
587,1.3499169697114575,0.00010865326951107771,0.0144,0.8864
588,1.331890346458036,0.00011598093468842099,0.0156,0.882
589,1.3326201344815585,0.00010746360003991527,0.0136,0.878
590,1.3395443421706728,0.00012926245085784753,0.014,0.8772
591,1.37538534414477,0.00011415553869650064,0.0128,0.8804
592,1.3779142220454839,0.00011233821095844287,0.0116,0.886
593,1.3521220187143181,0.00011061099250371249,0.0136,0.8828
594,1.3816256402221048,0.00013301904520259976,0.0124,0.8792
595,1.4077560871149273,0.0001359855663624161,0.0132,0.88
596,1.3860595013476384,0.00011072195013771618,0.0084,0.878
597,1.4046355153400145,0.00011333102222544744,0.0112,0.8816
598,1.3815280878446607,0.00010372647395425294,0.0084,0.8832
599,1.3350533009478909,0.0001088826324371623,0.0104,0.884
600,1.339391851998402,0.00011223349054830061,0.0104,0.878
601,1.409233033819882,0.00011670502620509028,0.0108,0.8752
602,1.4121826734700957,0.00010661705767627246,0.0104,0.8736
603,1.414731542615582,0.00010246845476304242,0.0132,0.8708
604,1.422697079808255,0.00010253309458713191,0.0108,0.8684
605,1.4313659304136952,0.00010772743407514446,0.0112,0.8736
606,1.4600023943395875,0.00010221429885229157,0.012,0.8784
607,1.451907117132723,0.00010415065558402147,0.0124,0.8748
608,1.503650691531446,0.00010189352207857054,0.0112,0.8756
609,1.5093723204798826,0.00010438311877321501,0.0096,0.8752
610,1.5047188136870409,0.00011227910162778926,0.0128,0.8772
611,1.5148917417507768,0.00010738525920071992,0.0124,0.876
612,1.4978463830113349,0.0001013046184775404,0.01,0.8664
613,1.554027877474971,0.00010710242778538869,0.0124,0.8572
614,1.6279147175097437,0.00010123350065318587,0.0104,0.8624
615,1.6012102874434704,9.586506251700297e-05,0.01,0.8552
616,1.6333632672009193,9.53972253884123e-05,0.01,0.8484
617,1.6495409930346077,9.048045726560133e-05,0.0096,0.848
618,1.6455041181528909,0.00010043571042549546,0.01,0.8436
619,1.6601435881381013,9.891367461125171e-05,0.0104,0.8408
620,1.6824121929841944,9.250833771596025e-05,0.0136,0.8512
621,1.6285275900033191,0.00011022678823802123,0.0116,0.8464
622,1.6635937447381448,9.984623214788668e-05,0.012,0.8544
623,1.611238146123693,0.00010185465330603044,0.01,0.8556
624,1.5869076006385034,0.00010076033041927284,0.0092,0.8384
625,1.6493410068871148,0.00010099778206282972,0.01,0.83
626,1.650398886740202,9.550080345375816e-05,0.0096,0.8252
627,1.669481790909085,9.371250791546382e-05,0.0104,0.8136
628,1.7383994250178267,9.918524982437682e-05,0.0124,0.8144
629,1.7609171687543548,0.00010373636209587376,0.0132,0.8144
630,1.736792134631564,9.71644191626959e-05,0.0092,0.8136
631,1.7004031462073455,0.00010335573742460759,0.0128,0.8152
632,1.678814710900636,0.00010905316500293605,0.0128,0.8164
633,1.7051337526484147,0.00010385593242168544,0.01,0.8104
634,1.6911135403412685,0.00010958445620857966,0.0104,0.8308
635,1.595938230337735,9.655118732781243e-05,0.0104,0.826
636,1.6421430427258867,9.899903522714266e-05,0.012,0.834
637,1.6062616283264202,0.00010608814811148846,0.012,0.8352
638,1.5725636545347281,0.00010870629580271794,0.0116,0.8388
639,1.617626967861337,0.00010715978118676279,0.0104,0.834
640,1.611586614098174,0.0001023446579716272,0.0124,0.8316
641,1.6071644159519791,0.00010710378254410958,0.0108,0.8132
642,1.6157928142726332,0.00010346810406307157,0.0108,0.8172
643,1.606208849047875,0.00011199554016174828,0.0116,0.824
644,1.612144452274162,0.00010413498850491391,0.01,0.8216
645,1.6305988520512293,0.00010296796307725941,0.01,0.8196
646,1.5872224765760288,0.00010501780277257349,0.0092,0.8068
647,1.576463550054609,0.00010987980319869571,0.0108,0.82
648,1.5466153265546492,0.00011038219711808741,0.0092,0.8112
649,1.5334708403922157,0.00011533119991797985,0.0096,0.8108
650,1.5297040678708425,0.00011496346998345994,0.0128,0.8092
651,1.5486448719616703,0.0001084667642059362,0.0096,0.8008
652,1.567875850932036,0.00010491648243086394,0.0088,0.8144
653,1.5273729760700094,0.00010960324865258653,0.0068,0.8276
654,1.464514188883081,0.0001174503627448177,0.012,0.8264
655,1.4561195424727171,0.00012731556983272774,0.0152,0.8404
656,1.4019905266605175,0.00010745322712110802,0.012,0.8392
657,1.3956913870055787,0.00011492090598691393,0.0104,0.8344
658,1.418295239101497,0.00010755451340573269,0.0096,0.8336
659,1.4116960182246099,0.00010179725010473319,0.008,0.8308
660,1.4360488839328038,9.897836731146763e-05,0.0096,0.8304
661,1.4190835375283504,0.00010112027291959386,0.01,0.83
662,1.426997862414737,0.00010393766974016756,0.0104,0.8468
663,1.3577955789739524,0.00010446760662798934,0.0092,0.8408
664,1.4050605838963477,0.00010430929334253133,0.012,0.8432
665,1.404361105106474,0.00010420111787290596,0.0108,0.8364
666,1.4350820412435075,0.00010796378332373058,0.0116,0.8408
667,1.4184599011059715,0.00010672476283025941,0.0128,0.8496
668,1.3780624510929662,0.00012138632135296515,0.0124,0.8512
669,1.4036114677162512,0.00010735773873108102,0.0132,0.8476
670,1.4354260154071665,0.00010479458206065644,0.0112,0.844
671,1.4345631069110747,0.0001032007953055581,0.0092,0.8312
672,1.4951265202703659,0.00011163662714261586,0.0108,0.8356
673,1.4751024689844434,0.00010607847837230631,0.0112,0.8464
674,1.4140904249909174,0.00011035032543408404,0.0116,0.8484
675,1.4188988681087271,0.00010552478678574462,0.0088,0.8508
676,1.40355495364654,0.00010013939824782779,0.0088,0.8444
677,1.4279731735963535,0.00010885816466403458,0.0092,0.8476
678,1.48333300803428,9.62095795887468e-05,0.008,0.844
679,1.4901391548873049,9.686963411081091e-05,0.0072,0.8508
680,1.4318042016689503,9.76151618870536e-05,0.0084,0.8516
681,1.4328322385865913,9.439052112836627e-05,0.0092,0.8464
682,1.4835056283723733,0.00010384428850391332,0.0104,0.8352
683,1.5556431829605288,9.488888957794333e-05,0.0096,0.844
684,1.4785921321257656,9.555865305350752e-05,0.0108,0.8296
685,1.5151482140317352,0.00010756312002782543,0.0104,0.8264
686,1.5430626837636074,0.00010530090785915183,0.0096,0.8184
687,1.5660393200040694,9.599692317943017e-05,0.0108,0.824
688,1.537313705186794,0.0001046942573857219,0.01,0.8152
689,1.568462591850118,0.00010083767844519866,0.0112,0.8244
690,1.553428375447073,9.904195416782598e-05,0.0092,0.8176
691,1.5678378931642787,9.62124262673595e-05,0.0088,0.8264
692,1.5576197904683606,9.770544962300735e-05,0.0072,0.8136
693,1.5749083955622605,9.501007000347334e-05,0.0092,0.8108
694,1.6359967028475966,9.692538733915406e-05,0.0088,0.82
695,1.6040676824428257,0.00010126521200400342,0.008,0.8252
696,1.562986639933062,9.657372204782803e-05,0.0076,0.8268
697,1.5736113772296336,0.00010842280549061201,0.0084,0.8264
698,1.580650263784218,0.00010183186786814698,0.0088,0.852
699,1.4808355043243575,0.00010283919717618775,0.008,0.856
700,1.48715578723043,0.00010695609793225963,0.0072,0.8532
701,1.4767706590877554,0.00010918373971094368,0.0064,0.8484
702,1.5089350770395549,0.00010017095352938158,0.0084,0.854
703,1.504739465045203,0.00011131995870263008,0.008,0.8548
704,1.4812921966713806,0.00010222209808039283,0.0064,0.8576
705,1.480635929113808,9.248966719152035e-05,0.0056,0.8548
706,1.5072509568981816,9.894206492019558e-05,0.0088,0.8464
707,1.538382550915855,9.215186829151004e-05,0.0076,0.8544
708,1.5373530537273195,9.32382196781607e-05,0.0068,0.8592
709,1.526461349307842,8.879229730924664e-05,0.0084,0.862
710,1.5048200027953298,0.000104703425339525,0.0092,0.8628
711,1.4919647293227556,9.717082901934533e-05,0.0084,0.87
712,1.4336539718341232,8.545921329882345e-05,0.0068,0.8864
713,1.3436124527619908,8.739001527393971e-05,0.008,0.9008
714,1.2734192715371617,8.1703944072425e-05,0.0076,0.902
715,1.2636949095001926,8.275321877344268e-05,0.0068,0.9088
716,1.244824425505958,8.539561293270171e-05,0.008,0.9092
717,1.2477135227005238,7.89994111806442e-05,0.006,0.904
718,1.2753277056708292,9.414627133891079e-05,0.0056,0.8936
719,1.3495036320101015,9.922086542881793e-05,0.0056,0.8908
720,1.337248817419269,9.815556801842548e-05,0.0056,0.8804
721,1.390275758537847,8.567545462770859e-05,0.0056,0.8828
722,1.395490887530643,8.916251501563005e-05,0.0064,0.8764
723,1.485277328092906,8.508767330823124e-05,0.0064,0.8724
724,1.5098040863491953,8.221108897426605e-05,0.0076,0.8784
725,1.440008299560815,8.603764452281983e-05,0.0064,0.8724
726,1.4825403158161556,9.601788197709962e-05,0.0068,0.8624
727,1.4958530211707568,8.817277135591926e-05,0.0052,0.8652
728,1.4828843334670618,8.759529382447754e-05,0.0072,0.8516
729,1.537119003005788,8.600740893611772e-05,0.0072,0.8476
730,1.5251196086287333,8.860545577452978e-05,0.0072,0.8464
731,1.4983297640839712,8.57564603407411e-05,0.0068,0.8536
732,1.4258818390687678,8.609172800856652e-05,0.008,0.8508
733,1.405239961123121,8.760174194745069e-05,0.0064,0.856
734,1.4036708106795124,8.414378205173614e-05,0.0048,0.8508
735,1.4085697391584555,9.417208314040028e-05,0.0068,0.844
736,1.4550406964310918,9.264130915108727e-05,0.0068,0.856
737,1.425870508908694,9.218419824151569e-05,0.0056,0.8592
738,1.4431357718849813,8.727022375030468e-05,0.0048,0.8576
739,1.4344413761494659,8.964346012182861e-05,0.0048,0.8484
740,1.4628886650075419,9.622535671921736e-05,0.0064,0.8576
741,1.4439591944723378,9.602051714482893e-05,0.0064,0.8512
742,1.4667822231804282,0.00010009298170762099,0.0064,0.8432
743,1.4999966942599028,0.00010034619871466403,0.0072,0.8528
744,1.456095854961149,9.024425033474653e-05,0.0056,0.8624
745,1.3764837615675123,8.308279440041757e-05,0.0072,0.8644
746,1.3481626476846764,8.842130841491076e-05,0.0064,0.8612
747,1.4020334580034657,8.564996585909174e-05,0.0076,0.8648
748,1.401703356957106,8.139203702176487e-05,0.006,0.8544
749,1.4601846073943667,8.46080659224617e-05,0.0048,0.8692
750,1.392585206706123,9.234886995770417e-05,0.0252,0.8676
751,1.3613195781309897,9.150649767470951e-05,0.0244,0.8756
752,1.3295572987038544,9.163083862640765e-05,0.0228,0.8752
753,1.3209387579036191,8.591360900894366e-05,0.026,0.8824
754,1.2556543544510206,8.803035229057521e-05,0.0256,0.8948
755,1.2251903215797966,8.838652439960057e-05,0.0232,0.9036
756,1.194354927489807,8.273436803016252e-05,0.024,0.9044
757,1.156034138842117,8.126441919684282e-05,0.0244,0.9124
758,1.0975137904694614,8.271007140968147e-05,0.0052,0.9136
759,1.0574992616972336,7.514067370813006e-05,0.0244,0.916
760,1.041362983552935,7.85484060374518e-05,0.0236,0.9132
761,1.0457394095608072,8.255403758264748e-05,0.0232,0.9188
762,1.01924701977602,7.503465126850787e-05,0.0052,0.9156
763,1.0525595247278106,7.821756338007091e-05,0.0052,0.9172
764,1.0481878428199334,7.259574371362441e-05,0.0048,0.92
765,1.0452258759041713,7.279141621621724e-05,0.0044,0.9248
766,0.9918384171199212,7.357840466379555e-05,0.0048,0.9236
767,0.997102012755164,8.279894594971033e-05,0.0068,0.9176
768,1.0333783267195034,9.214320529920167e-05,0.006,0.9184
769,1.0250572444340722,8.636013906357685e-05,0.0052,0.9152
770,1.029698467576652,8.169818321465073e-05,0.0064,0.9188
771,0.9949238591853388,8.853000698870787e-05,0.0064,0.9088
772,1.0242185823720367,8.130651177851332e-05,0.0072,0.9132
773,1.0093027566472381,8.561822239629102e-05,0.0056,0.9096
774,1.0207171746606836,8.983549828939213e-05,0.0056,0.9148
775,0.9929582136112605,8.024618938406585e-05,0.0044,0.8964
776,1.0465709757572703,7.568041314625357e-05,0.0064,0.9024
777,1.0390872769921984,7.293517408464548e-05,0.0052,0.9036
778,1.032772664319423,7.836385832321621e-05,0.0076,0.9072
779,0.9871116161282192,7.453000324976391e-05,0.0088,0.9036
780,1.00630583998182,8.465521922069641e-05,0.0064,0.9104
781,0.984396815642096,8.50435099466904e-05,0.006,0.9048
782,0.9846855321483384,8.407564733616943e-05,0.0064,0.9064
783,0.9987569662378111,8.439263288423185e-05,0.008,0.9108
784,0.9674627368170169,8.187738981899736e-05,0.006,0.9196
785,0.9337356805415497,7.985966569786686e-05,0.0072,0.9112
786,0.9653650440961693,8.14301871228397e-05,0.0068,0.92
787,0.9660413576061587,8.145213893603671e-05,0.0052,0.9128
788,0.9873531252404187,8.59232215476419e-05,0.0052,0.918
789,0.9559384338248278,8.838232765288496e-05,0.0052,0.9184
790,0.9385587457006441,8.477656599756997e-05,0.0076,0.9092
791,0.9709569656102477,9.109489755509517e-05,0.0056,0.9152
792,0.910424693582307,8.633368402937322e-05,0.0068,0.9192
793,0.8944666956337587,9.142591436072674e-05,0.0052,0.928
794,0.855705452832597,8.885709339566755e-05,0.008,0.9232
795,0.8849182381101809,9.082886888885501e-05,0.0072,0.9256
796,0.8918040719084824,8.155016545755762e-05,0.0052,0.9288
797,0.8689178718276023,9.085594986384536e-05,0.0064,0.9216
798,0.8808612552097392,8.360656436841208e-05,0.008,0.9184
799,0.9268290145542816,8.153170877532047e-05,0.006,0.9164
800,0.9315668867717826,9.160323072673098e-05,0.006,0.9136
801,0.9423484325973887,9.079027151986985e-05,0.0044,0.906
802,0.975892108455288,8.805742313860727e-05,0.006,0.8924
803,1.0280297105470673,9.447681393270789e-05,0.0068,0.8984
804,1.0175250541346925,9.534510370794608e-05,0.0052,0.8908
805,1.0352733017384959,9.547371604383802e-05,0.006,0.8892
806,1.030358853597356,9.199290908333576e-05,0.0052,0.8888
807,1.0444422319551845,9.827307647160147e-05,0.006,0.8872
808,1.062099208583048,9.543965589392002e-05,0.0088,0.886
809,1.057176939331222,9.307103829503352e-05,0.0104,0.8988
810,1.0110479733236168,9.920613509817913e-05,0.0084,0.904
811,0.9910044418978028,0.00010106520208626096,0.0104,0.9012
812,0.9832556759934645,0.00010400686827181327,0.0092,0.9116
813,0.9181589454151552,9.660556233400582e-05,0.0072,0.9092
814,0.917695551289886,9.443978545355399e-05,0.0064,0.9096
815,0.8898955676439201,8.830963542247725e-05,0.0072,0.9084
816,0.8628808828595665,8.997302154452929e-05,0.006,0.9172
817,0.8352733638095374,8.695779332426522e-05,0.0076,0.9172
818,0.8334829234825607,8.828344879914093e-05,0.0072,0.91
819,0.8480961564196368,8.357565937722826e-05,0.0092,0.9088
820,0.8643004163342561,9.392412574317182e-05,0.0056,0.9112
821,0.8425307932485182,8.871276892572893e-05,0.0084,0.9136
822,0.8509334171139231,8.618217653823172e-05,0.0068,0.9092
823,0.853805740758043,8.571449139402859e-05,0.0076,0.9092
824,0.8809498942403827,8.272526390705831e-05,0.0076,0.9112
825,0.8634936762289653,8.82115928430401e-05,0.0092,0.9068
826,0.8869082909707592,8.459092237022881e-05,0.0092,0.9048
827,0.8805468949573559,8.584935577886509e-05,0.0076,0.9104
828,0.8849168662285215,8.765896833874605e-05,0.0084,0.9184
829,0.8226425281718555,7.986967303599803e-05,0.0068,0.9176
830,0.843820702282836,8.008958155705058e-05,0.0056,0.9112
831,0.8700875001207703,7.712400316966077e-05,0.0068,0.9112
832,0.8633152605215011,7.306326218508346e-05,0.0048,0.9088
833,0.8674708400465061,7.677912046056594e-05,0.0068,0.91
834,0.8623323220370825,7.374666714413222e-05,0.0076,0.8992
835,0.9121856139221011,7.985193023048356e-05,0.0072,0.9012
836,0.9084645515400918,8.312017840378635e-05,0.0072,0.8996
837,0.9436051884131039,8.696224625784682e-05,0.006,0.9016
838,0.918870644202547,8.476257899114688e-05,0.0076,0.894
839,0.9289320605421028,7.865138827584334e-05,0.0064,0.8936
840,0.9143667337306373,7.930917902178395e-05,0.004,0.8872
841,0.9327827921087078,7.644764900325166e-05,0.0052,0.8836
842,0.9301429703006244,8.632753928053203e-05,0.006,0.8908
843,0.8776694942483624,7.685899779768832e-05,0.0052,0.8876
844,0.8967947591168938,8.023428532423329e-05,0.0036,0.8948
845,0.845640128800516,7.096896778384921e-05,0.0044,0.9048
846,0.8328362832688048,7.444474093915894e-05,0.004,0.9024
847,0.8285642823528017,7.336119557646128e-05,0.0044,0.9016
848,0.8239559884546296,7.23700862944547e-05,0.0056,0.9028
849,0.8240573875275466,8.82192331788673e-05,0.05,0.9092
850,0.7981828729511226,7.511933482379922e-05,0.05,0.9168
851,0.7728792853661128,7.355711004595163e-05,0.0036,0.9112
852,0.7823536669900883,7.33808037235649e-05,0.0036,0.9168
853,0.7687540556599075,7.660101333079652e-05,0.0044,0.9184
854,0.7561086742072645,7.968759015371288e-05,0.0036,0.9144
855,0.7884267380423008,7.923789225118875e-05,0.0056,0.9148
856,0.8108015170492154,8.678864497009972e-05,0.0036,0.9088
857,0.833870865560081,7.739095492793142e-05,0.0052,0.9192
858,0.7839243991217582,8.170086504286502e-05,0.006,0.9256
859,0.7378599113770811,8.251064563778466e-05,0.0044,0.9304
860,0.7220077596108625,7.881387716903563e-05,0.0048,0.9272
861,0.7343001018419306,8.782121232727436e-05,0.004,0.91
862,0.8186217281952236,8.447933669320676e-05,0.004,0.9124
863,0.8127608498427774,8.607324898854331e-05,0.006,0.9076
864,0.8391635502039112,8.603250568333516e-05,0.0052,0.9132
865,0.7990192203583908,8.95785965735402e-05,0.0068,0.9156
866,0.7920049608214073,8.844488330347424e-05,0.006,0.9108
867,0.8311703532801,8.501882313192711e-05,0.004,0.9096
868,0.8482703990465745,8.440588901565312e-05,0.0044,0.9184
869,0.7982655796173016,8.553931778445566e-05,0.0052,0.9252
870,0.770450706874108,8.216050786394636e-05,0.0048,0.9288
871,0.736393882174334,8.57964197275434e-05,0.0052,0.9304
872,0.7196811212241185,7.79023570800436e-05,0.004,0.9356
873,0.7037961526993067,8.250144428747396e-05,0.004,0.9396
874,0.6929359453733506,7.929424774186914e-05,0.0052,0.9488
875,0.6622943547192985,8.368048819455047e-05,0.0044,0.9556
876,0.6145672336030058,8.074264117215322e-05,0.0044,0.9612
877,0.5919312939840343,7.917743670400917e-05,0.0056,0.9644
878,0.5808933746406948,8.07178866868048e-05,0.0048,0.9648
879,0.5826906269030032,7.995990641636603e-05,0.0052,0.9672
880,0.5692958488600627,8.215733083723983e-05,0.0048,0.9668
881,0.5758376296662535,8.387603819723233e-05,0.0044,0.9676
882,0.5868023024435098,8.57971684388363e-05,0.0048,0.9716
883,0.5762097927363143,7.889667617024435e-05,0.004,0.9652
884,0.6111896925015109,8.403884496397044e-05,0.0056,0.9604
885,0.6139365426103482,8.54609774265588e-05,0.0048,0.9572
886,0.627252109259596,8.83161133464414e-05,0.004,0.9508
887,0.634168686624778,8.083087171012324e-05,0.0056,0.9548
888,0.6168857795971208,8.469227504250747e-05,0.0052,0.952
889,0.6405582583420706,8.02724314813305e-05,0.0052,0.9528
890,0.6250961726364845,8.088063184317754e-05,0.006,0.9616
891,0.587959832770967,8.228449153937405e-05,0.0044,0.9672
892,0.5725034613325377,8.186009595662704e-05,0.0052,0.97
893,0.5692553998686004,8.718483887400219e-05,0.0064,0.9688
894,0.5643512448155072,8.655153218766132e-05,0.0048,0.972
895,0.5429923496715205,8.737122413511657e-05,0.0048,0.972
896,0.5278596786518511,8.579295918661431e-05,0.0056,0.9676
897,0.540931418787969,8.40610311886112e-05,0.0044,0.9672
898,0.5388327758649192,7.462171612934712e-05,0.0044,0.9704
899,0.5295323482103792,7.699875888947563e-05,0.0052,0.9656
900,0.5644930707339557,8.002736990861799e-05,0.0056,0.9608
901,0.5758696608296097,8.036624089330762e-05,0.0048,0.9608
902,0.5864520934588189,7.467853650008929e-05,0.0048,0.9576
903,0.5907188460878847,7.892982058474024e-05,0.006,0.9624
904,0.5798370940935356,7.775509137614453e-05,0.0052,0.9572
905,0.6059105013651461,8.236464929298338e-05,0.0052,0.9592
906,0.6039166586611696,8.515541993114348e-05,0.0072,0.9644
907,0.5913256214445645,8.612953102755193e-05,0.0052,0.962
908,0.617982516326355,8.002469964223766e-05,0.0044,0.9632
909,0.5982889914427263,8.346466394658597e-05,0.0048,0.956
910,0.6393709103166261,8.328114263436713e-05,0.004,0.9512
911,0.6450835940528306,7.998643581481925e-05,0.0048,0.9524
912,0.6316025028562156,8.326654262448102e-05,0.0048,0.9508
913,0.635339551125105,7.595270295842729e-05,0.006,0.9536
914,0.6145731439405975,8.079352834037496e-05,0.0044,0.9536
915,0.6240824955523443,7.583359366329783e-05,0.0056,0.9544
